Measured double-differential inclusive-jet cross section for the range 0.5 <= |y| < 1.0 and jet radius parameter R = 0.4
ABS(YRAP(JET)) : < 3.0
PT(JET) IN GEV : > 100
R : 0.4
RE : P P --> JET X
SQRT(S) : 7000.0 GeV
ABS(YRAP) : 0.5 - 1.0
x: PT(JET) IN GEV
y : D2(SIG)/DPT(JET)/DYRAP IN PB*GEV*-1
xlow xhigh y  NPC +u_NPC -u_NPC EWC EWC_tree EWC_loop +-stat1 +-stat2 +sys1 -sys1 +sys2 -sys2 +sys3 -sys3 +sys4 -sys4 +sys5 -sys5 +sys6 -sys6 +sys7 -sys7 +sys8 -sys8 +sys9 -sys9 +sys10 -sys10 +sys11 -sys11 +sys12 -sys12 +sys13 -sys13 +sys14 -sys14 +sys15 -sys15 +sys16 -sys16 +sys17 -sys17 +sys18 -sys18 +sys19 -sys19 +sys20 -sys20 +sys21 -sys21 +sys22 -sys22 +sys23 -sys23 +sys24 -sys24 +sys25 -sys25 +sys26 -sys26 +sys27 -sys27 +sys28 -sys28 +sys29 -sys29 +sys30 -sys30 +sys31 -sys31 +sys32 -sys32 +sys33 -sys33 +sys34 -sys34 +sys35 -sys35 +sys36 -sys36 +sys37 -sys37 +sys38 -sys38 +sys39 -sys39 +sys40 -sys40 +sys41 -sys41 +sys42 -sys42 +sys43 -sys43 +sys44 -sys44 +sys45 -sys45 +sys46 -sys46 +sys47 -sys47 +sys48 -sys48 +sys49 -sys49 +sys50 -sys50 +sys51 -sys51 +sys52 -sys52 +sys53 -sys53 +sys54 -sys54 +sys55 -sys55 +sys56 -sys56 +sys57 -sys57 +sys58 -sys58 +sys59 -sys59 +sys60 -sys60 +sys61 -sys61 +sys62 -sys62 +sys63 -sys63 +sys64 -sys64 +sys65 -sys65 +sys66 -sys66 +sys67 -sys67 +sys68 -sys68 +sys69 -sys69
 318 346 7.41e+00 0.98 2 -1 1.00 1.01 0.98 1.1 0.50 3.8 -3.7 0.1 -0.1 0.0 -0.0 0.1 -0.1 0.5 -0.5 0.4 -0.4 0.0 -0.0 0.3 -0.3 0.1 -0.1 0.6 -0.6 0.2 -0.3 0.7 -0.7 0.7 -0.7 0.1 -0.1 0.0 -0.1 0.2 -0.2 0.4 -0.3 0.2 -0.3 0.3 -0.4 0.5 -0.5 0.2 -0.2 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.1 -0.1 0.1 -0.1 0.3 -0.3 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.2 -0.2 0.2 -0.2 0.1 -0.1 -0.1 0.0 -0.0 0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 -0.0 0.0 -0.0 0.0 0.0 -0.0 0.0 -0.0 0.0 0.0 0.3 -0.3 1.2 -1.3 0.0 -0.0 -1.1 1.1 -0.4 0.4 -0.5 0.5 1.1 -1.1 0.1 -0.1 2.5 -2.5 1.1 -1.1 0.0 -0.0 0.0 -0.0 0.5 -0.5 1.8 -1.8 0.0 -0.0
 346 376 4.50e+00 0.98 2 -1 1.00 1.02 0.98 0.58 0.62 3.6 -4.0 0.1 -0.1 0.0 -0.0 0.1 -0.1 0.4 -0.4 0.4 -0.4 0.0 -0.0 0.3 -0.3 0.1 -0.1 0.5 -0.5 0.2 -0.3 0.7 -0.8 0.7 -0.7 0.1 -0.1 0.0 -0.1 0.2 -0.2 0.4 -0.4 0.2 -0.2 0.3 -0.4 0.5 -0.5 0.2 -0.2 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.1 -0.1 0.1 -0.1 0.2 -0.3 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.2 -0.2 0.2 -0.2 0.2 -0.2 0.0 -0.0 -0.0 0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 -0.0 0.0 -0.0 0.0 0.0 -0.0 0.0 -0.0 0.0 0.0 0.2 -0.3 1.2 -1.3 0.0 -0.0 -1.1 1.1 -0.5 0.4 -0.6 0.6 0.9 -1.0 0.1 -0.2 2.2 -2.3 1.0 -1.0 0.0 -0.0 0.0 -0.0 0.5 -0.5 1.8 -1.8 0.0 -0.0
 376 408 2.71e+00 0.98 2 -1 1.00 1.02 0.98 0.31 0.49 3.6 -3.8 0.1 -0.1 0.0 -0.0 0.1 -0.1 0.3 -0.4 0.3 -0.3 0.0 -0.0 0.3 -0.3 0.1 -0.1 0.4 -0.4 0.3 -0.3 0.7 -0.8 0.7 -0.8 0.1 -0.1 0.0 -0.1 0.3 -0.3 0.4 -0.5 0.2 -0.2 0.4 -0.4 0.5 -0.5 0.2 -0.2 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.1 -0.1 0.1 -0.1 0.2 -0.2 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.1 -0.1 0.2 -0.2 0.3 -0.3 0.0 -0.1 -0.1 0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 0.0 0.0 0.3 -0.3 1.2 -1.2 0.0 -0.0 -1.1 1.1 -0.4 0.4 -0.6 0.6 0.8 -0.8 0.2 -0.2 2.1 -2.1 1.1 -1.1 0.0 -0.0 0.0 -0.0 0.5 -0.5 1.8 -1.8 0.0 -0.0
 408 442 1.63e+00 0.98 2 -1 1.00 1.02 0.98 0.36 0.42 3.7 -3.7 0.1 -0.1 0.0 -0.0 0.0 -0.0 0.3 -0.3 0.3 -0.2 0.0 -0.0 0.3 -0.3 0.1 -0.1 0.4 -0.3 0.3 -0.2 0.8 -0.8 0.8 -0.9 0.1 -0.1 0.0 -0.1 0.3 -0.3 0.5 -0.5 0.2 -0.2 0.4 -0.4 0.5 -0.5 0.2 -0.2 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.1 -0.1 0.2 -0.2 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.0 0.1 -0.1 0.2 -0.2 0.4 -0.3 0.2 -0.2 -0.0 0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.0 0.0 -0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 0.0 0.0 0.3 -0.2 1.2 -1.2 0.0 -0.0 -1.1 1.1 -0.4 0.4 -0.5 0.5 0.6 -0.6 0.1 -0.1 1.9 -2.0 1.1 -1.1 0.0 -0.0 0.0 -0.0 0.5 -0.5 1.8 -1.8 0.0 -0.0
 442 478 9.69e-01 0.98 2 -1 1.00 1.03 0.98 0.37 0.36 3.8 -3.8 0.1 -0.0 0.0 -0.0 0.0 -0.0 0.3 -0.2 0.2 -0.2 0.0 -0.0 0.3 -0.3 0.1 -0.1 0.3 -0.3 0.3 -0.2 0.8 -0.8 0.9 -0.9 0.1 -0.1 0.0 -0.1 0.3 -0.3 0.6 -0.6 0.2 -0.2 0.4 -0.4 0.5 -0.5 0.2 -0.2 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.1 -0.0 0.2 -0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.0 0.1 -0.1 0.2 -0.2 0.4 -0.4 0.3 -0.3 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.0 0.0 -0.0 0.0 -0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 0.0 0.0 0.3 -0.2 1.2 -1.2 0.0 -0.0 -1.1 1.1 -0.2 0.3 -0.3 0.3 0.3 -0.3 0.1 -0.1 1.8 -1.8 1.1 -1.1 0.0 -0.0 0.0 -0.0 0.5 -0.5 1.8 -1.8 0.0 -0.0
 478 516 5.81e-01 0.98 2 -1 1.00 1.03 0.97 0.30 0.28 4.0 -4.0 0.1 -0.0 0.0 -0.0 0.0 -0.0 0.2 -0.2 0.2 -0.2 0.0 -0.0 0.3 -0.3 0.1 -0.1 0.3 -0.2 0.3 -0.2 0.8 -0.8 0.9 -0.9 0.1 -0.1 0.1 -0.1 0.4 -0.4 0.7 -0.7 0.2 -0.2 0.5 -0.4 0.6 -0.6 0.2 -0.2 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.0 0.0 -0.0 0.1 -0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.2 -0.2 0.4 -0.4 0.4 -0.4 0.1 -0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 0.0 0.0 0.3 -0.2 1.2 -1.2 0.0 -0.0 -1.1 1.1 -0.1 0.2 -0.1 0.1 0.2 -0.2 0.1 -0.1 1.7 -1.6 1.1 -1.1 0.0 -0.0 0.0 -0.0 0.5 -0.5 1.8 -1.8 0.0 -0.0
 516 556 3.46e-01 0.98 1 -1 1.00 1.03 0.97 0.37 0.25 4.4 -4.2 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.2 -0.2 0.2 -0.2 0.0 -0.0 0.3 -0.3 0.1 -0.1 0.3 -0.2 0.3 -0.3 0.8 -0.8 1.0 -1.0 0.1 -0.1 0.1 -0.1 0.5 -0.5 0.9 -0.9 0.3 -0.3 0.5 -0.5 0.7 -0.7 0.3 -0.3 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.2 -0.1 0.4 -0.4 0.5 -0.5 0.3 -0.3 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.1 0.0 -0.0 -0.0 0.0 -0.0 0.0 0.0 0.0 0.3 -0.3 1.2 -1.2 0.0 -0.0 -1.1 1.1 -0.1 0.1 0.0 -0.0 0.1 -0.1 0.1 -0.1 1.6 -1.5 1.1 -1.1 0.0 -0.0 0.0 -0.0 0.5 -0.5 1.8 -1.8 0.0 -0.0
 556 598 2.07e-01 0.98 1 -1 1.01 1.04 0.97 0.47 0.23 4.8 -4.6 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.2 -0.2 0.2 -0.2 0.0 -0.0 0.3 -0.3 0.1 -0.1 0.2 -0.2 0.3 -0.3 0.8 -0.8 1.1 -1.1 0.1 -0.1 0.1 -0.1 0.6 -0.6 1.1 -1.1 0.5 -0.5 0.7 -0.7 1.0 -1.0 0.4 -0.4 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.1 0.0 -0.0 0.1 -0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.2 -0.1 0.4 -0.4 0.5 -0.5 0.5 -0.5 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.0 -0.0 -0.0 0.0 -0.0 0.0 0.0 0.0 0.3 -0.3 1.2 -1.2 0.0 -0.0 -1.1 1.1 -0.0 0.0 0.1 -0.1 0.0 -0.0 0.1 -0.1 1.5 -1.4 1.1 -1.1 0.0 -0.0 0.0 -0.0 0.5 -0.5 1.8 -1.8 0.0 -0.0
 598 642 1.23e-01 0.98 1 -1 1.01 1.04 0.97 0.57 0.20 5.1 -4.9 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.2 -0.2 0.2 -0.2 0.0 -0.0 0.3 -0.4 0.1 -0.1 0.2 -0.2 0.3 -0.3 0.8 -0.8 1.2 -1.2 0.1 -0.1 0.2 -0.2 0.8 -0.8 1.3 -1.3 0.7 -0.7 0.8 -0.8 1.3 -1.3 0.6 -0.5 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.1 0.0 -0.0 0.1 -0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.2 -0.2 0.4 -0.4 0.4 -0.4 0.7 -0.7 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.1 -0.1 -0.0 0.0 0.0 -0.0 0.0 0.0 0.3 -0.3 1.2 -1.1 0.0 -0.0 -1.0 1.0 -0.0 0.0 0.1 -0.1 -0.0 0.0 0.1 -0.1 1.4 -1.3 1.1 -1.1 0.0 -0.0 0.0 -0.0 0.5 -0.5 1.8 -1.8 0.0 -0.0
 642 688 7.40e-02 0.98 1 -1 1.01 1.05 0.96 0.74 0.21 5.3 -5.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.3 -0.3 0.2 -0.2 0.0 -0.0 0.4 -0.4 0.1 -0.1 0.2 -0.2 0.3 -0.3 0.8 -0.8 1.3 -1.3 0.1 -0.1 0.3 -0.3 1.0 -1.0 1.5 -1.6 0.9 -0.9 1.1 -1.1 1.7 -1.8 0.8 -0.8 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.0 -0.0 0.1 -0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.2 -0.2 0.4 -0.4 0.4 -0.4 0.9 -0.9 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.2 -0.1 0.0 -0.0 0.0 -0.0 0.0 0.0 0.3 -0.4 1.1 -1.1 0.0 -0.0 -0.8 0.8 -0.0 0.0 0.1 -0.1 -0.0 0.0 0.1 -0.1 1.3 -1.3 1.1 -1.1 0.0 -0.0 0.0 -0.0 0.5 -0.5 1.8 -1.8 0.0 -0.0
 688 736 4.45e-02 0.98 1 -1 1.01 1.05 0.96 0.94 0.23 5.6 -5.4 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.3 -0.3 0.2 -0.2 0.0 -0.0 0.4 -0.4 0.2 -0.2 0.3 -0.3 0.4 -0.4 0.8 -0.8 1.4 -1.4 0.1 -0.1 0.4 -0.4 1.3 -1.3 1.8 -1.8 1.2 -1.2 1.3 -1.3 2.2 -2.2 1.0 -1.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.0 -0.0 0.1 -0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.2 -0.2 0.5 -0.5 0.4 -0.4 1.0 -1.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.2 -0.2 0.1 -0.1 0.0 -0.0 0.0 0.0 0.4 -0.4 1.1 -1.1 0.0 -0.0 -0.6 0.6 -0.0 0.0 0.1 -0.1 -0.0 0.0 0.1 -0.1 1.2 -1.2 1.1 -1.1 0.0 -0.0 0.0 -0.0 0.5 -0.5 1.8 -1.8 0.0 -0.0
 736 786 2.64e-02 0.98 1 -1 1.02 1.06 0.96 1.2 0.23 6.0 -5.7 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.3 -0.3 0.2 -0.2 0.0 -0.0 0.5 -0.5 0.2 -0.2 0.3 -0.3 0.4 -0.4 0.8 -0.8 1.5 -1.5 0.2 -0.2 0.5 -0.5 1.5 -1.5 2.1 -2.1 1.6 -1.6 1.6 -1.6 2.7 -2.7 1.3 -1.3 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.0 -0.0 0.1 -0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.3 -0.3 0.5 -0.5 0.3 -0.3 1.1 -1.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.3 -0.3 0.2 -0.2 0.1 -0.1 0.0 0.0 0.4 -0.4 1.1 -1.1 0.0 -0.0 -0.5 0.5 -0.0 0.0 0.1 -0.1 -0.0 0.0 0.1 -0.1 1.2 -1.1 1.2 -1.2 0.0 -0.0 0.0 -0.0 0.5 -0.5 1.8 -1.8 0.0 -0.0
 786 838 1.57e-02 0.98 1 -1 1.02 1.06 0.95 1.5 0.24 6.2 -6.0 0.0 -0.0 0.0 -0.0 0.0 -0.1 0.4 -0.4 0.2 -0.2 0.0 -0.0 0.5 -0.5 0.2 -0.2 0.3 -0.3 0.4 -0.4 0.8 -0.8 1.6 -1.6 0.2 -0.2 0.6 -0.6 1.7 -1.7 2.4 -2.4 1.9 -1.9 1.9 -1.9 3.2 -3.1 1.6 -1.6 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.0 -0.0 0.1 -0.1 0.0 -0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.1 0.3 -0.3 0.6 -0.6 0.4 -0.4 1.2 -1.2 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.4 -0.4 0.3 -0.3 0.1 -0.1 0.0 0.0 0.5 -0.5 1.1 -1.1 0.0 -0.0 -0.6 0.6 -0.0 0.0 0.1 -0.1 -0.0 0.0 0.1 -0.1 1.1 -1.1 1.2 -1.2 0.0 -0.0 0.0 -0.0 0.5 -0.5 1.8 -1.8 0.0 -0.0
 838 894 9.47e-03 0.98 1 -1 1.02 1.07 0.95 1.9 0.26 6.7 -6.2 0.0 -0.0 0.0 -0.0 0.0 -0.1 0.4 -0.4 0.2 -0.2 0.0 -0.0 0.5 -0.5 0.2 -0.2 0.3 -0.3 0.4 -0.4 0.9 -0.9 1.7 -1.7 0.2 -0.2 0.7 -0.7 1.9 -1.9 2.7 -2.6 2.2 -2.2 2.2 -2.2 3.6 -3.5 1.9 -1.9 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.0 -0.0 0.1 -0.1 0.1 -0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.3 -0.3 0.6 -0.6 0.4 -0.4 1.2 -1.2 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.5 -0.5 0.4 -0.4 0.1 -0.1 0.0 0.0 0.5 -0.6 1.1 -1.0 0.0 -0.0 -0.7 0.7 -0.0 0.0 0.1 -0.1 -0.0 0.0 0.1 -0.1 1.1 -1.0 1.3 -1.3 0.0 -0.0 0.0 -0.0 0.5 -0.5 1.8 -1.8 0.0 -0.0
 894 952 5.26e-03 0.98 1 -1 1.03 1.08 0.95 2.5 0.28 6.9 -6.6 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.4 -0.4 0.2 -0.2 0.0 -0.0 0.6 -0.6 0.2 -0.2 0.3 -0.3 0.4 -0.4 0.9 -0.9 1.8 -1.8 0.2 -0.2 0.8 -0.8 2.1 -2.1 2.9 -2.8 2.5 -2.4 2.5 -2.4 4.0 -3.9 2.2 -2.1 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.0 -0.0 0.1 -0.1 0.1 -0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.4 -0.3 0.7 -0.7 0.5 -0.5 1.2 -1.2 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.6 -0.6 0.5 -0.5 0.1 -0.2 0.0 0.0 0.6 -0.6 1.0 -1.0 -0.1 0.2 -0.7 0.7 -0.0 0.0 0.1 -0.1 -0.0 0.0 0.0 -0.1 1.0 -1.0 1.4 -1.4 0.0 -0.0 0.0 -0.0 0.5 -0.5 1.8 -1.8 0.0 -0.0
 952 1012 2.99e-03 0.98 1 -1 1.03 1.08 0.95 3.3 0.39 7.1 -6.5 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.5 -0.4 0.2 -0.2 0.0 -0.0 0.6 -0.6 0.2 -0.2 0.3 -0.3 0.5 -0.4 0.9 -0.9 2.0 -1.9 0.3 -0.3 0.9 -0.8 2.3 -2.2 3.2 -3.1 2.7 -2.6 2.7 -2.6 4.3 -4.1 2.4 -2.4 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.0 -0.0 0.1 -0.1 0.1 -0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.4 -0.4 0.7 -0.7 0.5 -0.5 1.2 -1.2 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.7 -0.6 0.6 -0.6 0.2 -0.2 0.0 0.0 0.7 -0.6 1.0 -1.0 -1.1 1.2 -0.6 0.6 -0.0 0.0 0.1 -0.1 -0.0 0.0 0.0 -0.0 1.0 -0.9 1.5 -1.5 0.0 -0.0 0.1 -0.1 0.5 -0.5 1.8 -1.8 0.0 -0.0
 1012 1162 1.12e-03 0.99 1 -0 1.04 1.09 0.94 4.0 0.27 7.8 -7.1 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.5 -0.5 0.3 -0.3 0.0 -0.0 0.7 -0.7 0.2 -0.2 0.3 -0.3 0.5 -0.5 1.0 -1.0 2.2 -2.1 0.3 -0.3 1.0 -1.0 2.5 -2.5 3.6 -3.5 3.1 -3.0 3.1 -3.0 4.9 -4.7 2.8 -2.7 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.0 -0.0 0.1 -0.1 0.1 -0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.4 -0.4 0.8 -0.8 0.6 -0.6 1.2 -1.2 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.7 -0.7 0.8 -0.7 0.2 -0.2 0.0 0.0 0.8 -0.9 0.9 -0.9 -2.1 2.2 0.1 -0.1 -0.0 0.0 0.1 -0.1 -0.0 0.0 0.0 -0.0 0.9 -0.9 1.6 -1.6 0.0 -0.0 0.1 -0.1 0.5 -0.5 1.8 -1.8 0.0 -0.0
 1162 1310 2.56e-04 0.99 1 -0 1.05 1.11 0.94 8.2 0.32 8.8 -8.4 0.0 -0.0 0.0 -0.0 0.1 -0.0 0.5 -0.5 0.3 -0.3 0.0 -0.0 0.8 -0.7 0.3 -0.3 0.4 -0.4 0.5 -0.5 1.1 -1.0 2.4 -2.3 0.3 -0.3 1.1 -1.1 2.9 -2.8 4.0 -3.9 3.5 -3.4 3.5 -3.4 5.5 -5.3 3.2 -3.1 0.0 -0.0 0.0 -0.0 0.2 -0.2 0.1 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.0 0.1 -0.1 0.0 -0.0 0.1 -0.1 0.1 -0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.0 0.0 -0.0 0.0 -0.0 0.5 -0.4 0.9 -0.8 0.7 -0.7 1.3 -1.2 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.8 -0.8 0.9 -0.8 0.2 -0.2 0.0 0.0 1.3 -1.2 0.7 -0.7 4.7 -5.6 1.3 -1.2 -0.0 0.0 0.0 -0.1 -0.0 0.0 0.0 -0.0 0.8 -0.8 1.7 -1.7 0.0 -0.0 0.2 -0.2 0.5 -0.5 1.8 -1.8 0.0 -0.0
 1310 1992 2.20e-05 0.99 1 -0 1.06 1.13 0.93 14 0.31 11 -9.9 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.7 -0.7 0.4 -0.4 0.0 -0.0 0.9 -1.0 0.3 -0.3 0.4 -0.5 0.6 -0.7 1.3 -1.4 3.0 -3.1 0.4 -0.4 1.4 -1.5 3.6 -3.7 5.3 -5.1 4.6 -4.4 4.6 -4.4 7.1 -6.8 4.2 -4.0 0.0 -0.0 0.0 -0.0 0.2 -0.2 0.1 -0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 0.1 -0.1 0.0 -0.0 0.2 -0.2 0.1 -0.1 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.1 0.0 -0.1 0.0 -0.0 0.0 -0.0 0.6 -0.6 1.1 -1.1 0.9 -0.9 1.6 -1.7 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.0 -0.0 0.1 -0.1 1.0 -1.1 1.1 -1.1 0.3 -0.3 0.0 0.0 2.3 -2.5 0.4 -0.4 23 -23 -3.1 3.0 -0.0 0.0 0.0 -0.1 0.0 0.0 0.0 -0.0 0.6 -0.7 3.7 -3.7 0.0 -0.0 0.8 -0.8 0.5 -0.5 1.8 -1.8 0.0 -0.0
